experiment,x_variable,x_label,y_variable,y_label,observed_x,observed_y,plot_x,plot_y,spearman_rho,q_value
5,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,0.375,0.62747050707577023,0.3911750304337373,0.6286043719709864,-0.21425989452785671,0.00020560019808929999
5,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,-0.375,1.8984968734968737,-0.38227047356165089,1.9068047006753519,-0.21425989452785671,0.00020560019808929999
5,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,1.5,1.3094231791600213,1.5200157493201321,1.3027612001921689,-0.21425989452785671,0.00020560019808929999
5,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,-1.25,0.45776277815751498,-1.2752881287288227,0.44678873249434131,-0.21425989452785671,0.00020560019808929999
5,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,-0.75,0.58820820991873624,-0.7742038454639486,0.57250958961975829,-0.21425989452785671,0.00020560019808929999
5,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,0.125,1.2148461431356168,0.11329181440878,1.2153140800567286,-0.21425989452785671,0.00020560019808929999
5,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,0.875,0.43982019442545761,0.86588888414506626,0.4261217546916598,-0.21425989452785671,0.00020560019808929999
5,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,1.125,0.13835504164451529,1.117311238661268,0.12766654011753989,-0.21425989452785671,0.00020560019808929999
5,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,0.625,1.1903375863902179,0.61895700757728478,1.197453503250282,-0.21425989452785671,0.00020560019808929999
2,aq_score,AQ,10_flow_attitude,Flow attitude,19,0.25,19.092994445698046,0.24039288980307599,-0.33116696701263132,6.9126281191228294e-09
2,aq_score,AQ,10_flow_attitude,Flow attitude,23,1.25,22.996277150107865,1.2394176191026578,-0.33116696701263132,6.9126281191228294e-09
2,aq_score,AQ,10_flow_attitude,Flow attitude,13,0.91666666666666663,13.12494104134419,0.91530301540849124,-0.33116696701263132,6.9126281191228294e-09
2,aq_score,AQ,10_flow_attitude,Flow attitude,20,0.5,19.970645762115399,0.51046298273482571,-0.33116696701263132,6.9126281191228294e-09
2,aq_score,AQ,10_flow_attitude,Flow attitude,28,1.5833333333333333,27.834089553970788,1.5868469893170067,-0.33116696701263132,6.9126281191228294e-09
2,aq_score,AQ,10_flow_attitude,Flow attitude,17,2.4166666666666665,16.928207329973525,2.4138145513397435,-0.33116696701263132,6.9126281191228294e-09
2,aq_score,AQ,10_flow_attitude,Flow attitude,18,1.3333333333333333,17.879365547427266,1.351266959578753,-0.33116696701263132,6.9126281191228294e-09
2,aq_score,AQ,10_flow_attitude,Flow attitude,14,1.0833333333333333,14.097455244680312,1.0697324930509529,-0.33116696701263132,6.9126281191228294e-09
2,aq_score,AQ,10_flow_attitude,Flow attitude,30,1.9166666666666667,29.933612372608938,1.9118473304750363,-0.33116696701263132,6.9126281191228294e-09
2,aq_score,AQ,10_flow_attitude,Flow attitude,23,1.25,23.006601538183883,1.2567487109281263,-0.33116696701263132,6.9126281191228294e-09
2,aq_score,AQ,10_flow_attitude,Flow attitude,17,0.83333333333333337,17.084395269795476,0.84914272443558381,-0.33116696701263132,6.9126281191228294e-09
2,aq_score,AQ,10_flow_attitude,Flow attitude,19,1.0833333333333333,19.103915643732737,1.0929805064360822,-0.33116696701263132,6.9126281191228294e-09
2,aq_score,AQ,10_flow_attitude,Flow attitude,12,0.66666666666666663,12.089521698925791,0.68261610641231418,-0.33116696701263132,6.9126281191228294e-09
2,aq_score,AQ,10_flow_attitude,Flow attitude,29,1.4166666666666667,29.051487669902205,1.4122226007169307,-0.33116696701263132,6.9126281191228294e-09
2,aq_score,AQ,10_flow_attitude,Flow attitude,20,0.25,20.04029185306802,0.25159803555793631,-0.33116696701263132,6.9126281191228294e-09
2,aq_score,AQ,10_flow_attitude,Flow attitude,13,0.66666666666666663,13.118942123797961,0.68037811401075621,-0.33116696701263132,6.9126281191228294e-09
2,aq_score,AQ,10_flow_attitude,Flow attitude,12,0.41666666666666669,12.095005570602533,0.39945078821416508,-0.33116696701263132,6.9126281191228294e-09
2,aq_score,AQ,10_flow_attitude,Flow attitude,34,0.83333333333333337,34.160285624561723,0.82376059083798026,-0.33116696701263132,6.9126281191228294e-09
2,aq_score,AQ,10_flow_attitude,Flow attitude,8,1.5,8.1191498338165324,1.5128462117963857,-0.33116696701263132,6.9126281191228294e-09
2,aq_score,AQ,10_flow_attitude,Flow attitude,18,2.0833333333333335,18.0937310579897,2.066828239501906,-0.33116696701263132,6.9126281191228294e-09
2,aq_score,AQ,10_flow_attitude,Flow attitude,26,1.8333333333333333,26.130961018707328,1.8224221706329375,-0.33116696701263132,6.9126281191228294e-09
2,aq_score,AQ,10_flow_attitude,Flow attitude,22,1.25,21.870329109315833,1.2403546338811331,-0.33116696701263132,6.9126281191228294e-09
2,aq_score,AQ,10_flow_attitude,Flow attitude,17,0.83333333333333337,16.92656067277148,0.82791171700872945,-0.33116696701263132,6.9126281191228294e-09
2,aq_score,AQ,10_flow_attitude,Flow attitude,25,1.1666666666666667,24.97901456491023,1.1503093045591339,-0.33116696701263132,6.9126281191228294e-09
3,aq_score,AQ,10_flow_attitude,Flow attitude,22,0.5,21.880852129644719,0.50751805361564051,-0.33116696701263132,6.9126281191228294e-09
3,aq_score,AQ,10_flow_attitude,Flow attitude,28,0.83333333333333337,28.122701923253398,0.83746965028508058,-0.33116696701263132,6.9126281191228294e-09
3,aq_score,AQ,10_flow_attitude,Flow attitude,20,-0.25,20.010328946482218,-0.25012024265522459,-0.33116696701263132,6.9126281191228294e-09
3,aq_score,AQ,10_flow_attitude,Flow attitude,24,1.5,24.09205549106052,1.4927249795872433,-0.33116696701263132,6.9126281191228294e-09
3,aq_score,AQ,10_flow_attitude,Flow attitude,16,1.5,15.841544620776538,1.5155118687507636,-0.33116696701263132,6.9126281191228294e-09
3,aq_score,AQ,10_flow_attitude,Flow attitude,23,1.75,22.85859779989465,1.7632848990904899,-0.33116696701263132,6.9126281191228294e-09
3,aq_score,AQ,10_flow_attitude,Flow attitude,33,0.66666666666666663,33.138821768426531,0.66584704600242262,-0.33116696701263132,6.9126281191228294e-09
3,aq_score,AQ,10_flow_attitude,Flow attitude,39,1.0833333333333333,38.971497603497575,1.0877359978828749,-0.33116696701263132,6.9126281191228294e-09
3,aq_score,AQ,10_flow_attitude,Flow attitude,25,0.83333333333333337,24.920615482628257,0.83950145276726607,-0.33116696701263132,6.9126281191228294e-09
3,aq_score,AQ,10_flow_attitude,Flow attitude,33,0.91666666666666663,33.159551328055457,0.90382261318881485,-0.33116696701263132,6.9126281191228294e-09
3,aq_score,AQ,10_flow_attitude,Flow attitude,24,1.5,24.078383639023965,1.4864186268965591,-0.33116696701263132,6.9126281191228294e-09
3,aq_score,AQ,10_flow_attitude,Flow attitude,17,1.75,16.929830491349254,1.7682303325244009,-0.33116696701263132,6.9126281191228294e-09
3,aq_score,AQ,10_flow_attitude,Flow attitude,33,0.41666666666666669,32.892071479547759,0.40930272385434968,-0.33116696701263132,6.9126281191228294e-09
3,aq_score,AQ,10_flow_attitude,Flow attitude,26,1.4166666666666667,25.959233069701305,1.4009355422705421,-0.33116696701263132,6.9126281191228294e-09
3,aq_score,AQ,10_flow_attitude,Flow attitude,28,0.33333333333333331,27.844304893615689,0.3384733684946275,-0.33116696701263132,6.9126281191228294e-09
3,aq_score,AQ,10_flow_attitude,Flow attitude,16,1.5833333333333333,15.880307840311708,1.5939167598687738,-0.33116696701263132,6.9126281191228294e-09
3,aq_score,AQ,10_flow_attitude,Flow attitude,32,-0.41666666666666669,32.021008709297107,-0.41818022487330508,-0.33116696701263132,6.9126281191228294e-09
3,aq_score,AQ,10_flow_attitude,Flow attitude,25,0.1666666666666666,24.837414043121552,0.164821534837715,-0.33116696701263132,6.9126281191228294e-09
3,aq_score,AQ,10_flow_attitude,Flow attitude,13,1.25,13.155681176647899,1.2330938646931564,-0.33116696701263132,6.9126281191228294e-09
3,aq_score,AQ,10_flow_attitude,Flow attitude,16,2.1666666666666665,15.993361570859912,2.1519348677911623,-0.33116696701263132,6.9126281191228294e-09
3,aq_score,AQ,10_flow_attitude,Flow attitude,27,1.5,26.913901713882179,1.4947235360518278,-0.33116696701263132,6.9126281191228294e-09
3,aq_score,AQ,10_flow_attitude,Flow attitude,16,1.0833333333333333,15.947063928127042,1.0787000622991465,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,29,1.2307692307692308,29.074532130502611,1.2491057150446747,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,21,0.2307692307692307,20.943730788048754,0.22367320773493629,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,18,1.8461538461538465,17.890581340217366,1.837211147643244,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,19,1.9230769230769231,18.931356163600576,1.9259375003591863,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,34,0.84615384615384615,34.002671310817725,0.8302463726895466,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,20,0.92307692307692324,20.142020360484629,0.9302163732007348,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,10,1.4615384615384617,10.119689048905444,1.4517589336300361,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,18,2.3846153846153846,17.901689807438856,2.3744778987429949,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,37,0.2307692307692307,36.915245821590638,0.2277780849565878,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,5,1.6153846153846154,4.9737344069214275,1.6252967086756196,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,31,1.3076923076923077,31.066557399306131,1.3136350380168462,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,7,1.5384615384615383,7.103829079582626,1.5306305059136895,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,11,0.92307692307692324,10.982969596919316,0.94137121243470057,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,18,1.1538461538461535,18.122923281814401,1.1604255844879787,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,13,1.3846153846153846,12.998096921391856,1.392517347095845,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,20,2.6153846153846154,19.833436047930643,2.6087853685305058,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,27,2.5384615384615383,27.104441914298931,2.5384911444106075,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,18,0.92307692307692324,18.164243905156788,0.90610875906061683,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,30,0.2307692307692307,30.120837001850823,0.2306163572138811,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,21,0.61538461538461542,21.079876131058175,0.60796766877088138,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,39,0.38461538461538458,38.946116857510845,0.39693109414694933,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,18,2.7692307692307692,17.912268615063226,2.7649217869677507,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,14,1.0769230769230769,14.048199615181559,1.0631718835066728,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,25,0.84615384615384615,24.902624701501782,0.85085855017236223,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,38,-0.30769230769230771,37.916956145317407,-0.30250829653196759,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,40,1.0769230769230769,39.900938085244022,1.0589959039083547,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,22,1.1538461538461535,21.947384468480564,1.1501390928307051,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,19,1.9230769230769231,19.07446234471761,1.9343232533036856,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,18,0.61538461538461542,17.849457427889881,0.61834786425345278,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,5,-0.0769230769230769,4.9398479441444625,-0.076744479031903901,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,38,0.69230769230769229,38.148225881731037,0.69021133906664067,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,10,1.0769230769230769,9.9501179350993105,1.0605026523227588,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,16,1.1538461538461535,16.114792732383428,1.1597701774247289,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,12,1,12.147741978563211,1.0057574241929623,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,16,0.1538461538461538,16.115769232629617,0.16440949461206181,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,26,1,26.129976108358711,1.0092228248210815,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,26,1.5384615384615383,25.971571072554251,1.5312575624751137,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,21,1,21.152808100963171,0.99048554840268399,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,12,1.7692307692307692,11.988018218073954,1.7717122713987654,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,14,0.76923076923076927,13.902885605443036,0.7851895077974983,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,16,1.0769230769230769,15.969045130771203,1.0594073648483735,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,23,0.1538461538461538,22.90101087042185,0.13718610674824999,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,17,0.61538461538461542,16.958258550968566,0.60097308379715952,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,17,1.4615384615384617,17.047762678089942,1.4612859204737136,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,25,1.5384615384615383,25.049512749068469,1.5520593003591734,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,17,1.8461538461538465,16.991531752709459,1.8548700037007004,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,18,-0.61538461538461542,18.052443966047033,-0.61223259644052253,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,28,0.0769230769230769,28.081456506588356,0.065900284738144799,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,22,1.0769230769230769,22.001883744092328,1.064037975727163,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,31,0.30769230769230771,31.159115990020776,0.29153891321070158,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,16,1.8461538461538465,15.869266584082778,1.8360888911945952,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,25,0.69230769230769229,24.879020021854227,0.69526888623498362,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,26,0.76923076923076927,25.991891452949137,0.75848290703591259,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,16,1.3846153846153846,16.028639120258152,1.3886648735483462,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,19,2.6153846153846154,19.022212091882121,2.6043502095032767,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,11,2.2307692307692308,10.948039120243518,2.2349924368209297,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,13,1.3846153846153846,13.09685150490925,1.3841921747526624,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,13,1,12.955519899401841,1.0179403763297259,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,20,1.7692307692307692,19.929422892141609,1.778827681204499,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,22,1.1538461538461535,22.07199111865021,1.1532620945674563,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,23,1.3846153846153846,22.884306956314138,1.3815349035592006,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,25,1.2307692307692308,25.051193604289494,1.2239304171602947,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,15,1.8461538461538465,15.021819534730946,1.85080795454249,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,17,0.61538461538461542,16.926203336867328,0.62990299345264655,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,29,1.4615384615384617,29.004777137512619,1.4775170649127274,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,32,1,32.000748982038409,1.0034768753066752,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,16,2,15.893700102211016,2.0044402025355659,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,18,1.4615384615384617,17.834597479908183,1.4632942015388497,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,22,0.92307692307692324,21.859344974206849,0.92483961947096804,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,11,1.6153846153846154,10.885853639965552,1.5971732691257583,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,13,1.9230769230769231,12.899439538955084,1.9117152241098183,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,22,-0.2307692307692307,21.929072726287959,-0.22833534455922319,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,12,0.30769230769230771,12.036638705823371,0.30731304916949009,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,32,0.84615384615384615,31.893411147198432,0.86135247182129571,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,26,0.46153846153846151,25.975678363285589,0.44884901203202637,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,25,0.30769230769230771,24.841203144431852,0.30205434280740517,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,27,0.53846153846153844,27.083403263343989,0.54255298547220565,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,7,2.2307692307692308,6.8938065998345808,2.234891876960035,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,15,1.6923076923076923,14.94359191943725,1.7071215589803539,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,23,1.2307692307692308,23.070586052255042,1.2464610781594161,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,15,0.92307692307692324,14.892283671396951,0.91060594251889537,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,10,0.61538461538461542,10.071650304713538,0.63196066535032813,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,11,1,10.880232153552868,0.98172630665912097,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,20,1.8461538461538465,20.05640997730675,1.8564590400892009,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,28,-0.2307692307692307,28.102330251437387,-0.23182052275868051,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,19,1.7692307692307692,18.93604620353517,1.7670203484464468,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,24,2.0769230769230771,23.924803289505252,2.0759805776349824,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,22,0.76923076923076927,22.087448690182605,0.75315297098996803,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,15,0.92307692307692324,15.170826048718585,0.92199700638787563,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,29,0.46153846153846151,29.1521573002154,0.46017884004974557,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,12,2.2307692307692308,11.954618042137808,2.2231399486539023,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,32,-0.30769230769230771,32.028453214945152,-0.31321710525876789,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,19,0.69230769230769229,18.954847024185216,0.70679829273631245,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,20,1,19.860126846290324,1.003643262316128,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,15,1.5384615384615383,14.951081464079232,1.5550987330103192,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,26,0.0769230769230769,25.926380059573887,0.0600557163506268,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,33,0.53846153846153844,32.883487581910749,0.53816925234739277,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,23,0.2307692307692307,23.133882318516289,0.23870653071837161,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,32,-0.61538461538461542,31.845669731163959,-0.61471695334976773,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,23,1.2307692307692308,22.99821887774949,1.2346656733644108,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,22,0.92307692307692324,22.121268943555918,0.93445745146910197,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,13,2.9230769230769229,12.898328909143476,2.9285053889533792,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,28,0.30769230769230771,28.066662187784189,0.3200842605257409,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,21,1.8461538461538465,21.039077762017715,1.8519501664531643,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,19,0.61538461538461542,19.07031696462516,0.63007835868691675,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,18,1.7692307692307692,18.162076263616999,1.7581663003293089,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,25,0.38461538461538458,25.028171094815548,0.40000620847680141,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,21,1.7692307692307692,21.064760552851354,1.784275045267075,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,17,1.2307692307692308,16.891501977303662,1.2478956980304534,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,19,1.6153846153846154,19.03994672494224,1.6201560451808952,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,18,1.3846153846153846,17.998472500109781,1.3921188983293336,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,20,1.1538461538461535,19.829000531714691,1.1441269699008969,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,20,1.3076923076923077,19.958230013755063,1.3072056785299433,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,33,0.92307692307692324,33.083282339274199,0.91948536164589401,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,24,0.2307692307692307,23.870014933993112,0.21789400476914289,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,13,1.7692307692307692,12.900966635196422,1.7810879929343268,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,11,1.5384615384615383,11.016567103235554,1.540079084493744,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,22,1.4615384615384617,22.105722077208132,1.4664440108835612,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,26,0.2307692307692307,25.924902195319937,0.2471868747199108,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,22,0.0769230769230769,21.978864619730786,0.060067940891272403,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,21,0.92307692307692324,21.13694084107863,0.92269583542288158,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,15,1.6153846153846154,14.832424643868096,1.626493527305328,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,26,0.46153846153846151,25.873598599051725,0.46230315509110248,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,17,0.53846153846153844,16.885124938105449,0.5292049200802329,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,9,0.53846153846153844,8.9725064740970577,0.55540298108386055,-0.33116696701263132,6.9126281191228294e-09
4,aq_score,AQ,10_flow_attitude,Flow attitude,19,0.1538461538461538,18.941939257009786,0.1480132764700548,-0.33116696701263132,6.9126281191228294e-09
5,aq_score,AQ,10_flow_attitude,Flow attitude,26,0.84615384615384615,25.847854998856555,0.85457055943844229,-0.33116696701263132,6.9126281191228294e-09
