manuscript_profile_id,analysis_record_id,experiment,task_label,mode,face_fni,geometry_fni,scenery_fni,mean_category_fni,4_nf_daily,average_category_fni_daily_nf,4_food/cuisine,4_places/activities,4_movies or videos,4_restaurant,4_clothes,4_digital games,4_books or magazines,4_snacks or treats,plot_order,average_rug_unit,jitter_face,jitter_geometry,jitter_scenery,jitter_food,jitter_places,jitter_movies,jitter_restaurant,jitter_clothes,jitter_games,jitter_books,jitter_snacks,daily_line_order
P137,A287,5,Task 5,online,-0.0023529411764705,-0.2473529411764705,-0.2355882352941176,-0.1617647058823528,0.375,0.1066176470588235,1,0,1,0,0,0,1,0,136,0.3074295313006287,-0.041884061882575,0.0540880722310094,-0.0915852123857067,0.0086475322353516,-0.1366752088698051,0.0689951795926127,-0.1083661029591465,0.0524914566653805,0.1033060516074899,0.1255297315355979,-0.0560371808952686,-1
P138,A288,5,Task 5,online,-0.2269117647058822,0.1176470588235294,0.1852941176470588,0.025343137254902,0.75,0.387671568627451,1,0,1,1,1,0,1,1,137,-0.0999936096929451,-0.0064261350499582,-0.0651096039294399,0.0566086971951094,-0.1079349668673177,0.1199098618069841,-0.120908997988874,-0.1133892095194364,-0.045979593817757,-0.128550782265467,-0.1216622166564966,-0.1399241716854074,53
P139,A289,5,Task 5,online,0.2320588235294117,-0.3201470588235294,-0.9547058823529412,-0.3475980392156862,-0.375,-0.3612990196078431,-1,1,-1,-1,2,-1,-1,-1,138,0.7847778713005455,0.0316832436118308,0.1092031733482912,0.0988316836074313,-0.0560943435327802,0.0318276966099554,-0.072970234916265,0.0236325604089402,0.1268809222833113,-0.0720541596705585,-0.0562605440680519,0.1337263770843183,-1
P140,A290,5,Task 5,online,0.2310294117647059,-0.7514705882352943,-0.0166176470588235,-0.1790196078431373,0.5,0.1604901960784312,1,2,2,-2,0,2,0,-1,139,-0.9986616239058832,0.1016464489161232,0.0789842555984066,0.0518801416653515,-0.0503050574828229,-0.0803896795521105,0.0333932788047369,-0.0776353736994828,0.0929997743878404,-0.1415029008827133,0.1126321405882745,0.1370465471031493,29
P141,A291,5,Task 5,online,0.6176470588235294,-0.3522058823529409,-0.3529411764705882,-0.0291666666666666,2.25,1.1104166666666666,2,2,2,2,3,3,2,2,140,-0.9603427237294349,0.0119748344164466,0.068969518606264,-0.0358404587802138,-0.1283852408503231,-0.1032895756243417,0.1024991596825764,0.0339330952236968,0.0742388845249182,0.0029912944411803,0.1098325690018451,0.0011259222769926,15
P142,A292,5,Task 5,online,-1.411764705882353,0.3530882352941174,-1.411764705882353,-0.8234803921568628,1.5,0.3382598039215685,2,2,2,1,2,2,-1,2,141,-0.4956159535165646,-0.0278124655776418,-0.0660517750087867,-0.0467088405617041,-0.0163683078412312,0.1445067187599467,-0.010515221715659,0.0471588184136196,0.000662063582498,0.1292746443417925,-0.0464546417952085,0.0443068575765291,-1
P143,A293,5,Task 5,online,0.0574999999999998,-0.467205882352941,-0.1154411764705882,-0.1750490196078431,1.25,0.5374754901960784,2,2,1,1,0,2,0,2,142,-0.8035225929432211,0.0294522296509027,-0.08994026807817,0.0858141194718197,0.1036075799630367,-0.0834538166788716,0.1447536736306084,-0.1064893576040849,-0.0720733783625683,-0.0813516351600774,0.0514231133534795,-0.0311444647115357,40
P144,A294,5,Task 5,online,0.0327941176470588,-0.7241176470588235,-0.0598529411764704,-0.250392156862745,-0.125,-0.1876960784313725,1,1,1,1,-3,0,-3,1,143,-0.0450679679288749,0.014881625661332,0.0353829922195032,0.0059616380570585,-0.015584930984786,-0.0024680858819267,-0.0623405715533,-0.0999027719933189,-0.0479966508152374,0.0977755038096617,-0.1120992677392303,0.1421409655620327,36
P145,A295,5,Task 5,online,-0.113235294117647,-0.4472058823529411,-0.6911764705882352,-0.4172058823529412,0.375,-0.0211029411764705,1,1,0,0,0,1,0,0,144,-0.8040023452840451,-0.0181003708093952,-0.0362710967962407,0.1221975950727797,-0.1486901975867445,0.0289486893340241,-0.0406614883343869,0.0403996836052755,0.1481053589371292,0.1045370268456836,0.0540192703571001,0.0118324314510427,31
P146,A296,5,Task 5,online,0.5026470588235294,0.378970588235294,-0.1407352941176469,0.2469607843137255,1.125,0.6859803921568626,2,2,1,2,2,2,-1,-1,145,-0.9934091701259647,-0.1237128130424187,0.1185423519871287,-0.0424630957734533,0.0303642327606454,-0.0280639928554237,-0.1409667207460345,-0.0314044987381656,0.0229857575815525,-0.0942104653895869,0.0243071510255474,0.1102677999497352,-1
P147,A297,5,Task 5,online,0.2686764705882351,0.0089705882352941,0.5720588235294117,0.2832352941176469,0.375,0.3291176470588235,2,2,-1,-1,2,-1,-1,1,146,0.2767414494381748,0.0430112918969565,0.0924824688392539,0.0559113752801421,0.1425680502254917,0.075511827676045,-0.009466024564051,0.036518607707011,0.0376379671440525,-0.0520198942017986,-0.1025091454570415,-0.0569926128772028,48
P148,A298,5,Task 5,online,0.3014705882352941,-1.2397058823529414,-0.7695588235294119,-0.569264705882353,-0.375,-0.4721323529411765,3,-2,-3,-2,-2,2,-2,3,147,0.7351773428512196,-0.1025309035312261,-0.0651015186987807,-0.108889369979583,-0.1080657074914037,0.00164049607512,-0.0569484826109172,-0.0183996695224513,0.0575932016311141,-0.0671767408689,0.0158130494808472,0.0550920416711531,43
P149,A299,5,Task 5,online,1.0433823529411763,-1.1101470588235292,0.0083823529411765,-0.0194607843137254,1.5,0.7402696078431372,3,3,-3,3,3,3,-3,3,148,-0.2252076298461566,0.1268195155885907,0.0748320906582252,-0.1295491430911008,0.0730045657257487,-0.0154483354742635,0.0061564124323176,0.051363870761639,0.0140946771627841,0.1222918565666863,-0.1335462854725165,-0.0308912912847019,58
P150,A300,5,Task 5,online,-0.3611764705882352,-0.1936764705882352,-0.7483823529411762,-0.4344117647058822,-1.25,-0.8422058823529411,-2,-1,-2,1,-1,0,-3,-2,149,-0.7116354235067994,-0.0306938872833851,-0.1186476837607674,-0.0654978517050261,0.0824953717237719,-0.0186467111890018,0.0787127136226782,0.1058863996595437,-0.069749907606428,0.145987371405593,-0.1301078634811115,-0.0830308501594053,-1
P151,A301,5,Task 5,online,-0.213235294117647,0.4855882352941176,-0.8977941176470587,-0.2084803921568627,-0.75,-0.4792401960784313,1,-2,0,-2,-1,-1,0,-1,150,0.4424619229763167,0.0578639110607524,-0.0952696990404851,-0.0529869065037327,-0.1411296696614685,0.0236749360093534,-0.0179404615092481,0.1238355512013266,-0.1073478917022551,0.1304932021697199,-0.0399017857511327,0.0484081679043138,-1
P152,A302,5,Task 5,online,1.1677941176470588,-0.3597058823529412,-1.2458823529411764,-0.1459313725490196,0.125,-0.0104656862745098,2,0,-1,1,-2,2,-1,0,151,0.3341981482270496,-0.0508543310886538,-0.0714770886994793,-0.0500181885014591,0.0710958942169337,0.0374253409645958,0.0441430122293028,0.0302593848608148,-0.1178480215855836,-0.0240170640107239,0.0393069414084077,0.0721288693774664,62
P153,A303,5,Task 5,online,0.0182352941176468,0.1919117647058823,-1.0047058823529411,-0.2648529411764706,0.875,0.3050735294117645,0,2,2,-1,2,2,1,-1,152,-0.6110205643442475,0.0736206530122481,0.1147898291737753,-0.1231056197573273,0.1478345153861755,-0.1219514142875597,0.1079795385674821,0.0443935748710092,0.1011651295862607,-0.0624217814311373,-0.0021814034785507,-0.0182888201941974,-1
P154,A304,5,Task 5,online,0.3119117647058822,-0.261470588235294,-0.0429411764705881,0.0025,1.125,0.5637499999999999,2,1,1,-1,2,1,1,2,153,-0.1814881139158729,-0.0655621794487651,0.0097877897093964,-0.1294834963922516,-0.1173389698491481,0.1305534447428474,0.1255716679116198,0.0149779509961493,-0.119494504323477,0.0854400569180165,0.0697207181973144,0.0809582389108731,64
P155,A305,5,Task 5,online,0.8645588235294117,-0.6282352941176467,-0.1777941176470588,0.0195098039215685,0.625,0.3222549019607843,3,-1,2,-1,2,2,-1,-1,154,0.8596985281693956,-0.1062620859701508,0.0615782312468763,-0.0815060737065349,0.0279810308060184,-0.086602527322325,-0.055893630447145,0.0903048825874887,-0.0989295967199259,-0.137636145342142,0.1230210660414599,-0.083430294936347,-1
